category,created_on,lattitude,longitude,name,venue_id
default,1510655614,45.69823682,9.212915897,Fausto Pozzoli Architetto,11705
default,1510663147,55.87048945,37.63800144,Picture-online,11706
default,1510665896,52.19485001,20.99624634,Engine Room Cloud,11707
default,1510667897,39.88733155,32.82988429,m2o MimarlÄ±k ve TasarÄ±m Ltd. Å_ti.,11708
lodging,1510681730,53.87210578,25.23714602,_ ÑƒÑÅ_º_°Ñè _±_°__Ñè Â«_—_°_º_°_´Ñ‹Ñ‡___°ÑèÂ»,11714
shopping,1510668966,43.69006325,7.1829772,Brazilian Bikini Shop,11709
atm,1510669398,-33.01670651,-71.55749023,Venta Bitcoin Tarjeta de Credito,11710
default,1510680777,40.4365199,-3.706710935,Metropolis CE,11711
lodging,1510681305,53.88263976,25.29661059,_ê_Ÿ_ê_ _¢_ê_œ_•_ù_¢_« Â«TRUHANOVAÂ»,11713
cafe,1510686557,-8.698441681,116.5224552,home suhardi,11715
trezor retailer,1510693253,46.84685573,9.524797207,ZuberMedien,11716
default,1510708601,-25.28459781,152.8309286,Ozautoelectrics.com,11717
shopping,1510742503,50.09014238,14.44617927,Helveti s.r.o.,11718
default,1510746785,-5.070457806,-42.76636362,Julio Falcao,11719
default,1510747096,-5.090741131,-42.81560898,UniÃ£o CalÃ§ados,11720
attraction,1510753770,30.29874088,-97.70196319,Mi Casa Es Tu Casa,11721
grocery,1510762795,34.6736645,33.01985979,Pet Station,11722
sports,1510764192,40.77529475,-73.95529195,The Fitness Office,11723
default,1510777192,-43.48892603,172.5871414,Abalone Thai,11724
shopping,1510780573,4.625960743,-74.07849312,PropiPromo.com,11725
default,1510787866,43.46212419,-3.798066974,altamira21.com,11726
nightlife,1510796389,46.96767554,11.00835979,MIRAGE,11728
shopping,1510816817,50.47002953,30.50598621,Polaroid,11729
transport,1511745254,53.56808352,9.93288517,ES Taxi,11877
shopping,1510817280,53.99000358,-1.520748138,The Bum Gun,11730
shopping,1510826666,46.75111258,7.623240352,Blessed Clothing Company,11731
default,1510835696,38.34253554,-0.494674444,Samas ingenierÃ_a y Urbanismo SLP,11732
default,1510836610,-23.60730948,-46.66116178,Coinsyde ,11733
default,1510840425,40.66039193,-4.025888443,CreativeCocos,11734
default,1510848539,28.63005827,-106.0834801,Leonel PÃ©rez ChÃ¡vez,11735
shopping,1510852729,43.62451993,-79.52852726,Furniture Toronto,11736
default,1510885665,-33.88387916,151.2096459,SSLTrust,11738
shopping,1510890327,40.87855479,-73.99009824,"Ora's Amazing Herbal, LLC",11739
shopping,1510917023,55.82443045,37.92446136,"WTS Smart watch _—_° BTC , ETH, DASH",11740
shopping,1510921462,2.960200346,-75.27521431,obras de arte,11741
shopping,1510921831,2.965316518,-75.29868364,artista bucheli,11742
transport,1510925540,59.85126554,30.28868437,Need for Transmission,11743
lodging,1510934903,14.60474333,-61.06680751,Carib Hotel,11745
default,1510936022,29.89605784,-84.38114322,Beach Rental,11746
default,1510936111,29.89612379,-84.38115299,Beach Rental,11747
lodging,1510941323,-25.33230272,-57.54177868,Hospedaje,11748
food,1510947138,48.84583145,2.2773242,L'apollinaire,11749
default,1510959191,20.90083355,-156.4806747,The Incubator Maui,11750
trezor retailer,1510978732,-34.84874803,138.6749268,The Coin Store,11751
shopping,1510978850,-34.84423987,138.6955261,The Vape Store,11752
default,1511000130,47.69590589,8.637812734,Zahnarzt Dr. Neumann,11753
cafe,1511007027,56.84494111,53.21460843,Planeta Pizza,11754
shopping,1511010224,-23.1826572,-45.88401318,VisÃ£o Ã“tica,11755
shopping,1511019240,49.2406899,6.985362768,ITMT - IT Media Thome,11756
shopping,1511020565,4.722605445,-74.07345057,Relicario,11757
default,1511026921,50.07172569,8.857673407,Dimitrios Koitsidis,11758
food,1511033258,50.77822203,2.812473393,Hostellerie Kemmelberg,11759
default,1511033671,49.17649944,-123.9556557,Gold Silver Guy,11760
default,1511050960,4.822721908,-75.67948222,Alexander GarcÃ_a,11763
food,1511054632,50.09972559,14.4731262,Valenburguer,11764
lodging,1511062610,8.259781864,-81.87237024,La Pepita de MaraÃ±on B&B,11765
shopping,1511072724,40.82646302,-72.73406267,Tech Connect Cell Phone Repair inc,11766
food,1511082001,35.73048862,139.706161,Malaychan,11767
shopping,1511097424,4.83474901,-75.67145169,Fashion Light 1,11769
shopping,1509120824,9.785443325,-63.19709301,Mon Bitcoin Market,11432
shopping,1511136450,30.39208945,-97.72021294,Gephart Strength,11770
food,1511137576,37.55331316,126.9239813,eddle,11771
default,1511147958,35.78443364,50.99493027,Bitcoin exchange,11775
atm,1511151781,34.1021261,-84.53251004,EasyBit,11778
atm,1511149253,33.94094787,-84.2712307,EasyBit,11776
atm,1511150197,34.16897323,-84.79352117,EasyBit,11777
nightlife,1511156250,32.84177674,-96.77060902,Seven Five Patio Bar,11779
default,1511157029,17.40021177,102.7988899,Joy Massage for Health,11780
food,1511164520,37.76653782,126.7775917,ìù_í˜¸ì§‘ ilho-jip,11781
default,1511166581,-43.53110366,172.6362312,INSTYLING,11782
default,1511144642,9.565542636,-79.30978775,Lot for sale,11774
default,1511143973,9.004032995,-79.50562119,Jose Henriquez - Traductor PÃºblico Autorizado,11772
shopping,1511229653,35.21403877,129.0789163,JCH BUSAN,11791
shopping,1511230592,36.34103421,127.3924077,JCH DAEJEON,11793
sports,1511178626,50.94620003,6.908217072,"Tillmann Lewien -  Personal Coachin, Functional Training & Personal Training",11783
default,1511179083,41.01152357,28.86178672,BahÃ§elievler Emlak ,11784
default,1511144173,8.776001762,-82.43239403,Jose Henriquez,11773
default,1511187089,18.7934208,99.07529719,Underground Graphix Ltd. Cnx,11785
shopping,1511191520,48.63762354,8.910609484,Glaser Elektroakustik,11786
transport,1511198377,46.16228122,6.157285822,CGVL navette,11787
default,1511223574,-27.53612086,152.9826343,Duckwashcafe@Gmail.com Wash Cafe,11788
lodging,1511227553,11.53061442,103.1447124,4 Rivers Floating Lodge,11789
shopping,1511230943,35.15810879,126.8814683,JCH KWANGJU,11794
atm,1511231123,3.487634211,-76.49753451,Buy And Sell BTC,11795
transport,1511232268,1.618846526,-75.61155599,John Faber,11796
shopping,1511230195,35.86902117,128.5977495,JCH DAEGU,11792
shopping,1511251453,38.01693338,23.64955187,Multicopter.gr,11797
shopping,1511263329,41.18718483,-8.692685366,Velo Culture,11799
shopping,1511263474,41.14883367,-8.626295328,Velo Culture,11800
shopping,1511268203,53.44494104,7.509294748,OMG.DE GmbH,11801
atm,1511268506,-33.92324236,18.41930866,Cape Town Bitcoin,11802
atm,1511268583,-33.92331358,18.41810703,Cape Diamond Supply,11803
atm,1511268675,-33.92249454,18.41952324,Spada Diamonds,11804
shopping,1511272902,6.260804021,-75.6020844,TotusGames,11805
grocery,1511275920,6.209098291,-75.56831002,La Tiendita del Lleras,11806
food,1511280156,42.92797943,-72.28297949,D's Cafe,11807
atm,1510852975,42.91526749,-72.24719882,Crypto Vending Machine,11737
atm,1511280576,42.98519386,-71.46330178,Crypto Vending Machine,11808
shopping,1511286606,4.750148549,-74.09545541,M&M Opticas,11809
lodging,1511299379,43.54478822,16.31537318,Apartman,11810
default,1511299803,43.0593563,16.18631065,Laundry Vis,11811
default,1511427181,42.70691973,23.34662855,"_”-Ñ€ _œ_¸Ñ‚_º_____°, ÑÅÑ‚_____°Ñ‚___»____",11821
attraction,1511304812,-33.45859367,-70.6328094,Incoludido,11812
shopping,1511251609,37.24648058,127.0565072,ë¸”ë£¨íÅ´ëŸ_ ë§ùíè¬ì—_ì ê,11798
shopping,1511325705,4.663078247,-74.05915439,Tarttaro,11814
shopping,1511325542,4.677519431,-74.07801569,Tarttaro,11813
food,1511325788,20.6251883,-100.412609,Ajonjoli Hamburguesas,11815
cafe,1511334106,3.185872785,101.6353905,SpaceHub Cafe and Capsule,11816
default,1511355371,36.08987544,-96.02134466,Sherwood Manor Nursing Home,11817
default,1511359319,28.21539897,76.85790539,Global Technology Solutions,11818
default,1510928986,47.76921093,8.825465441,BRO Coaching | A Beyond Dimension Company,11744
default,1511393116,41.38514452,2.151099443,Gestihome,11819
default,1511419736,41.01155595,29.03893054,By TarakÃ§Ä± Erkek KuafÃ¶rÃ_,11820
shopping,1511441113,52.50732761,13.29927206,Bewei Studio Berlin,11823
food,1511441168,-33.88219132,150.8933437,Humbada Chilli Online Store,11824
shopping,1511441253,52.50719701,13.29931498,Berlin Lounge,11825
default,1511446584,52.55582684,13.82972181,CB CosmetiX,11827
default,1511445926,51.4307117,5.543316007,Carsale/Repair Autobedrijf Mario Geboers,11826
default,1511447611,49.6777406,18.6648488,LAKE MALAWI MUSIC,11828
default,1511451001,54.67094613,25.27906895,GrafikAurea,11829
shopping,1512046886,50.32524812,13.5558629,Clang.cz,11985
shopping,1512046914,50.3252721,13.55581999,Clawgear.cz,11986
shopping,1511457944,50.39332197,30.61300099,Morza,11830
cafe,1511461007,47.04578249,15.42938054,HOCHL & CO,11831
default,1511461022,47.29628758,8.533051014,PamViman Thai Massage & Spa,11832
shopping,1511466834,35.71900883,51.42865419,Jamineh,11833
default,1511470338,-25.77240706,-53.52514386,Valdir Krieger - Advogado,11834
food,1511472388,48.06609245,8.536248207,BunBun Burger,11835
lodging,1511478048,51.22448831,6.783584213,Tolstov-hotels.com,11836
default,1511526873,42.85938795,74.61346507,Meduza _´_¸_·_°____ ÑÅÑ‚Ñƒ_´_¸Ñè,11839
default,1511530609,47.93266219,106.9170356,BTGT llc,11840
shopping,1511530859,47.17739284,8.123322129,Lehner Versand AG,11841
food,1511542673,35.15843334,-89.7945267,Crazy Italians,11842
default,1511564644,-37.71758039,144.9879134,Chiropractor - Dr Anna Schwager,11844
default,1511565246,48.82570849,2.326639295,SARL Verseaubat,11845
default,1511596649,-43.5309308,172.6371403,Errand Girl,11846
default,1511597347,55.93294346,97.99549341,Truck,11847
default,1511615064,49.56103314,25.61682343,Twix Production,11848
shopping,1511633284,43.84909012,18.38010013,Dr.Techno,11849
food,1511633853,39.08030312,17.13394046,Sparviero Express,11850
default,1511643057,52.39477273,16.86773658,Gabinet Lekarski ginekolog Adam MoÅ›cicki,11851
shopping,1511648390,47.47437796,7.753949761,ShopOfThings - Electronics Online Shop,11852
shopping,1511652468,51.72103688,7.038615695,ONLINESHOP MIT BITCOIN ZAHLUHNG,11853
default,1511495824,48.53127069,135.1768649,Softwatent,11837
default,1511681364,36.87104673,30.63177109,Oral BÄ°LÄ°CÄ°,11854
default,1511693887,42.36642385,-71.05586886,JSK Tree Care,11856
sports,1511702820,36.5004086,-4.937109947,Pendex Marbella,11857
lodging,1511706767,33.75777793,-84.39890385,SUPER BOWL HOTELS,11859
lodging,1511707119,25.7889949,-80.12992144,SUPER BOWL HOTELS,11860
lodging,1511707314,27.96709535,-82.50592947,SUPER BOWL HOTELS,11861
lodging,1511708106,34.06668525,-118.4000444,SUPER BOWL HOTELS,11863
lodging,1511708575,50.45589199,30.51696181,CHAMPIONS LEAGUE FINAL HOTELS,11864
lodging,1511708739,40.42670367,-3.689496517,CHAMPIONS LEAGUE FINAL HOTELS,11865
lodging,1511709045,55.75869583,37.62577057,WORLD CUP HOTELS,11866
lodging,1511706287,44.97539412,-93.25894833,SUPER BOWL HOTELS,11858
shopping,1511709575,40.96914089,-5.673488975,www.phonefactory.es,11867
default,1511710799,52.04348057,-0.737360716,123 Internet Group,11868
default,1511712942,37.08745404,25.15238822,Greek Water Yachts,11869
default,1511714137,38.73212548,35.48267484,Bilgi Sigort Arc Hiz,11870
default,1504344658,38.72309857,35.47964394,BILGI SIGORTA ARC HIZ,10676
default,1511718711,40.88090319,29.23796117,M.Yasin AlÄ±nca,11871
default,1511727113,42.07502449,-78.43528569,HomeSmith - Home Repair,11873
default,1511737737,35.27927604,-120.6650144,Bambu Batu,11874
default,1511707560,52.19066385,20.98988414,"Waju Animation  Studio, 3D 2D",11862
default,1511746322,45.01395574,78.37602496,_______¿ÑŒÑ_Ñ‚_µÑ€__Ñ‹__ _º_»Ñƒ_± ZION,11878
default,1511749671,-23.57038904,-46.63271427,NeoStrategy Consulting,11879
shopping,1511751217,-11.94559262,-77.06028446,Corporacion Gruponet sac,11880
shopping,1511752422,8.258048328,-62.80030357,Grupo Caroni Computer c.a,11881
food,1511756479,34.39125383,135.2886379,morisan,11882
default,1511773893,35.91181552,14.50538635,Hole in the wall,11883
default,1511742393,-31.42892403,-64.16563332,ATLARES,11876
default,1511777835,-31.41909585,-64.18646872,CÃ_rdoba Bitcoin,11884
default,1511783234,43.90214813,12.85660565,Business Center Pesaro,11885
shopping,1511786214,47.36689761,8.545973897,Galli Uhren Bijouterie,11886
default,1511790236,54.38395639,18.6387831,Artnet Data Center,11887
default,1511793988,43.83629129,12.76036263,Ing. Andrea Ortolani,11888
default,1511801557,49.28442171,-123.1216228,Solimano Law,11889
default,1511808547,42.55504821,21.9020927,Geo Dux d.o.o. Vranje,11890
shopping,1511812489,48.88891733,2.358064055,Compost Urbain,11891
default,1511813777,39.36322359,22.94685602,DPStudio,11892
attraction,1511829663,-33.88400831,151.2165177,The Sydney Filter,11900
default,1511832295,-33.86156039,151.2071836,Beanstalk Accountants,11902
default,1511838052,41.40836766,2.165889144,Duezerouno,11903
food,1511821304,35.45346013,-80.99161863,Safari Miles,11896
default,1511826265,54.9577769,38.88789239,MAX,11897
lodging,1511827050,15.86725293,-97.08459377,Casa Amarilla,11898
lodging,1511827181,15.93966596,-97.3794651,New Ruins,11899
shopping,1511830996,-33.88398159,151.2164158,Badger and Fox Gallery,11901
food,1511846900,42.93217034,-72.27783501,Local Burger,11905
atm,1512861627,51.50468231,-0.004119873,Xapo.com,12250
atm,1512861754,37.58866287,126.8268585,XAPO,12251
shopping,1519137588,38.41136531,27.13674545,Havuza Dair,13224
shopping,1511846592,42.93237064,-72.27852702,Corner News,11904
default,1511860764,-23.9680729,-46.37412786,Camargo's Technology,11907
default,1511862340,-23.97025953,-46.32688398,LDVnet,11908
shopping,1511865238,35.72423068,51.43887341,Serverpars,11909
default,1511865332,39.50603157,2.75396347,Belleza Y Salud,11910
default,1511870537,56.39882329,38.69231343,EcoSpline,11912
shopping,1511878732,-23.60987533,-46.69365942,iTees Camisetas,11913
default,1511882843,-34.67802318,-58.56429577,GbaSat Shop,11914
default,1511889869,45.43243087,9.10218358,Architect Fabio De Solda,11915
default,1511890612,-29.39074284,-51.92543149,ESJ Solucoes em Informatica,11916
cafe,1511893711,45.40520711,11.2498498,Bar Cif,11917
food,1511893825,45.40516945,11.24996781,Ristorante Pizzeria Villabella,11918
lodging,1511893902,45.40514309,11.25008047,Hotel Villabella ,11919
lodging,1511894062,45.40763632,11.23478651,Hotel Cangrande,11920
food,1511900096,48.14844321,17.11240232,Street 54,11921
default,1511906166,-31.732018,-60.52481353,Escribana LucÃ_a Brambilla,11922
default,1511909099,34.19711711,-118.4751785,Cameras 4K CCTV,11923
shopping,1511914021,45.96427677,-66.64684296,East Coast Seeds,11924
shopping,1511922532,-18.0881728,178.4955007,Pacific GreenPower,11925
default,1511924985,58.45916889,8.818032416,Agder Innovasjon AS,11926
default,1511925222,58.47026466,8.763416011,Agder Innovasjon AS,11927
trezor retailer,1511925433,-18.12238581,178.429926,Bitcoin Exchange Rate Fiji,11928
default,1511926644,29.8701406,-81.3303709,Gustafsson Plastics,11930
food,1511929618,-13.83327224,-76.24833047,Fruzion,11931
sports,1511930015,-12.1263761,-77.03701258,Parapente,11932
lodging,1511930254,-12.11915927,-77.02937365,Any Hotel,11933
shopping,1511942450,57.01124157,40.96793175,_ __ÑÅÑ…_°_»_°Ñ‚,11934
shopping,1511943390,50.32532347,13.5559541,Armik.cz army shop,11935
lodging,1511943409,51.07453115,13.74517322,dresden365.de,11936
shopping,1511943471,50.32535087,13.55587363,Darcik.cz dÃ¡rkovÃ© zboÅ_Ã_,11937
shopping,1511943523,50.32538169,13.55587363,Alkoholix.cz alkohol eshop,11938
shopping,1511943622,50.32525497,13.55592728,Zvirecitrika.cz originÃ¡lnÃ_ triÄçka,11939
shopping,1511943671,50.32536457,13.55585217,Napraci.cz pracovnÃ_ odÄ›vy,11940
sports,1511958272,28.04191944,-16.54155314,Red Rock Surf Academy,11946
shopping,1511945774,45.71593348,16.07508481,Kreativni laboratorij,11942
attraction,1511951295,49.95068835,15.26752532,VREX.CZ,11943
cafe,1511953107,51.5145015,7.470858693,Tasty Donuts & Coffee,11944
shopping,1511955720,41.41565764,2.188993692,Maria AguyÃ©,11945
sports,1511959206,51.55365371,5.089330673,Source Personal Training,11948
default,1511960918,60.03426357,30.32443285,ERGOSERVICE,11949
default,1511965931,52.20508193,1.577911377,Bees Buzz AV PR,11950
transport,1511970140,53.58638489,10.00703752,GW Forwarding GmbH,11951
default,1511977542,45.47194406,12.25441217,EASY PC SRL,11952
shopping,1511982980,52.4947305,13.30115263,TRISPARI ,11953
default,1511986314,-26.28974056,-48.84902358,JBC EscritÃ_rios Virtuais,11954
default,1511986490,-26.28969728,-48.84927034,XYZ Coworking,11955
transport,1511986870,53.89576636,27.50979781,Autoservis v Minske,11956
shopping,1512046943,50.32537484,13.5559541,Cordura.cz,11987
shopping,1511990665,26.05688891,-80.12921333,Denison Yachting,11957
shopping,1511991056,26.10216107,-80.12650967,Denison Yachting,11958
shopping,1512046628,50.32538511,13.55590582,Amazonasonline.cz,11975
shopping,1512000110,20.65738692,-103.3992541,SARA MENDOZA Fashion shop,11963
transport,1511997930,3.527749137,-76.29856825,agencia de viajes sin fronteras,11962
shopping,1512001299,37.76430721,-122.4216413,Mission Workshop,11964
default,1512011742,40.57196711,-122.3416632,The Miner's Cache,11965
default,1512013321,-29.71668129,152.9359961,The Cloud Gallery - Artist Tony Schaefer,11966
shopping,1512046653,50.32537827,13.55593264,Amicajeans.cz,11976
nightlife,1512015292,45.5193835,-122.6762903,Rialto Poolroom & Bar,11968
nightlife,1512014831,45.52287144,-122.6737046,Dante's,11967
shopping,1512020630,48.82712467,44.47941542,34gu.ru,11969
shopping,1512038422,40.73658794,-3.586129546,Eurociber.es,11970
shopping,1512046473,50.32539196,13.55580389,762design.cz,11971
shopping,1512046542,50.32523442,13.55580926,Adoptujte.cz,11972
shopping,1512046573,50.32523442,13.55583608,Akito-Tanaka.cz,11973
shopping,1512046599,50.32537827,13.55593264,Alkodarky.cz,11974
shopping,1512046685,50.32538169,13.55593801,Armyzazitky.cz,11977
shopping,1512046707,50.32536799,13.55598092,Bellacanvas.cz,11978
shopping,1512046731,50.32540224,13.5559541,Black-Heart.cz,11979
shopping,1512046757,50.32526867,13.55591118,Botyhaix.cz,11980
shopping,1512046784,50.32540566,13.55592191,Botymagnum.cz,11981
shopping,1512046816,50.32525155,13.55590582,Branditvintage.cz,11982
shopping,1512046840,50.325231,13.55594337,Cabaneli.cz,11983
shopping,1512046864,50.32528237,13.55581999,Chcinosit.cz,11984
shopping,1512046966,50.32537827,13.55591118,Erik-And-Sons.cz,11988
shopping,1512046992,50.32527895,13.55582535,Geonorway.cz,11989
shopping,1512047014,50.325231,13.55592728,Gerber-Gear.cz,11990
default,1512047034,50.32538511,13.55591118,Gevey.cz,11991
shopping,1512047059,50.32538169,13.55590045,Halloweenmaska.cz,11992
shopping,1512047081,50.32537484,13.5559541,Havenonline.cz,11993
default,1512047100,50.32537827,13.55596483,Houpat.cz,11994
default,1512047123,50.32538854,13.55596483,Hyraw.cz,11996
shopping,1512047147,50.32537827,13.55595946,Invadergear.cz,11997
default,1512047177,50.32523442,13.55594873,Jeansnet.cz,11998
shopping,1512047895,50.32539881,13.55593264,Steelobuv.cz,12013
shopping,1512047271,50.32538169,13.55597556,Mantoonline.cz,11999
default,1512047294,50.32537484,13.55591118,Mafiaandcrime.cz,12000
shopping,1512047318,50.32539539,13.555879,Loaponline.cz,12001
default,1512047101,43.55506029,16.35462999,Blue Orange,11995
default,1512047382,50.32523442,13.55584145,Leifnelson.cz,12002
shopping,1512047405,50.32535087,13.55584681,Kingkerosin.cz,12003
shopping,1512047429,50.32524812,13.55579317,Kershawknives.cz,12004
shopping,1512047453,50.32525155,13.55584145,Moravskaslivovica.cz,12005
shopping,1512047474,50.32529607,13.55580389,Pg-Wear.cz,12006
shopping,1512047495,50.32536457,13.55584145,Powerbalanc.cz,12007
shopping,1512047520,50.32538169,13.55594337,Securityvystroj.cz,12008
default,1512047788,50.32539539,13.5559541,Slubanbricks.cz,12009
shopping,1512047824,50.32538854,13.55600238,Tokyolaundry.cz,12010
shopping,1512047851,50.32536457,13.55598629,Swiss-Eye.cz,12011
shopping,1512047872,50.32538169,13.55597019,Surplusvintage.cz,12012
shopping,1512047918,50.32538511,13.55594337,Soulcamp.cz,12014
shopping,1512047940,50.32537827,13.55597556,Sogknives.cz,12015
shopping,1512047982,50.32541251,13.55602384,Vetsivelikosti.cz nadmÄ›rnÃ© velikosti,12016
shopping,1512048005,50.32540566,13.55592728,Vintageindustries.cz,12017
shopping,1512048029,50.32538854,13.55593264,Warriorengland.cz,12018
shopping,1512048060,50.32539196,13.55594337,Worldgreen.cz,12019
shopping,1512056754,51.32865413,4.522896409,Early birds gallery,12020
default,1512059193,48.67067608,9.98454988,Manufaktur Frey,12021
default,1512066307,40.40843121,-74.58498001,The Wooden Corner,12022
default,1512067041,46.44022282,0.345983505,Ferronnerie d'Art FranÃ§aise,12023
default,1512076932,30.31862264,-81.69425011,ImAWhistle & Co,12026
default,1512094342,-12.10750493,-77.03390121,Magia.Digital-Magic Chain,12027
shopping,1512104495,39.74653829,-75.55047333,BuddyCable USA,12029
food,1512115749,45.4343206,10.83293796,El Bagolo Ristorantino,12030
food,1512127465,45.10090757,11.78576589,Pizzeria La Deliziosa,12032
trezor retailer,1512135956,4.809294066,-75.69179893,DINERO EN BLOQUES,12034
cafe,1512136775,48.72574381,9.656987786,Momo's Shishabar,12035
default,1512144763,42.99162142,-71.47252321,Healing Hands Chiropractic,12037
shopping,1512144744,53.92568414,27.61499405,LORENZO.BY,12036
default,1512149688,45.21407681,11.81204081,www.vendomobili.it,12038
default,1512129549,39.91290521,-86.04092382,Indy Auto Graphics,12033
default,1512157419,42.46915296,14.17794228,Five Service,12039
default,1512157975,-23.55471315,-46.63253725,Geraldo Siqueira Advocacia,12040
shopping,1512162664,59.21357085,18.1565173,TSS ToaSitsSkydd ,12042
default,1512163131,9.407562341,-64.47042346,DgCarlosLeon,12043
default,1512165995,48.22441891,16.32957816,Johanna Hocher,12044
default,1512121434,49.59850062,6.118783951,Burotrend,12031
shopping,1512102177,55.7529513,37.58413196,Neovima-Backpack&Bags,12028
default,1512166978,43.84693525,18.37435484,Media plus d.o.o.,12045
default,1512170744,-10.92748699,-37.11242259,Alysson Almeida,12046
default,1512172169,-21.7895691,-48.18256438,Consultorio Pirani,12047
atm,1512174131,44.64061663,-63.5741955,Alexandra's Pizza,12048
atm,1512174302,44.65216934,-63.60727787,Daily Streets Kwik Way,12049
shopping,1512183887,45.50899356,-122.9656363,Healthy Harvest Indoor Garden,12050
default,1512188531,10.1644104,-66.88528061,btcforall,12051
default,1512198658,49.92099098,18.08429003,Fotograf Jan VlÄçek,12052
default,1512200458,53.4449666,14.55118239,pogotowiebudowlane.com,12053
cafe,1512204173,4.395978733,-76.07114375,CRIPTOCAFE,12054
lodging,1512216857,40.1764428,-8.897627592,Hotel Teimoso,12057
shopping,1488456287,65.97066469,29.17988062,Koillismaan Mikrotukipalvelu,9529
shopping,1506974346,-23.59576743,-46.79772377,Cripto Store Camisetas,11083
default,1512075286,59.9067291,10.80125034,ULV SHIRTS,12024
default,1512213850,10.06530109,-69.30918217,"Vitalud sm, ca",12055
food,1512216751,40.17651248,-8.897933364,Teimoso Restaurant,12056
cafe,1512219234,59.39367704,17.90328383,Auel Coffee,12058
default,1512219974,-10.91780581,-37.08055258,ASATecnologia,12059
default,1512221440,37.98734371,-1.127970815,Inglesgarantizado,12060
food,1512234719,47.37643423,8.5400033,D-Vino,12061
attraction,1512267141,22.92788357,-109.9443913,Cabo San Lucas Te Espera,12063
attraction,1512268067,42.87761911,-71.95150137,"Phillip Malone, LMT",12065
food,1512268585,10.50737022,-66.83658779,El Garage birra,12066
default,1512299297,-33.87619675,151.2056494,BitRocket Bitcoin ATM,12068
atm,1512299185,-33.86357827,151.2075752,BitRocket Bitcoin ATM,12067
default,1512299387,-33.89840038,151.2131113,BitRocket Bitcoin ATM,12069
default,1512299540,-37.86728186,144.9787509,BitRocket Bitcoin ATM,12070
default,1512299634,-37.79449533,144.9303961,BitRocket Bitcoin ATM,12071
default,1512299772,-41.43610704,147.1418291,BitRocket Bitcoin ATM,12072
default,1512299860,-42.88348796,147.3223579,BitRocket Bitcoin ATM,12073
default,1512329438,32.79879631,-117.2441357,EasyBit Bitcoin ATM,12080
default,1512301356,55.70187144,37.65799999,Keyfob.ru,12074
cafe,1512302475,58.60195984,49.68030863,_’__ÑÅÑ…___´,12075
shopping,1512323054,35.27981031,-120.6634426,Hempshak,12077
shopping,1512325697,35.27957821,-120.6630081,THe Ritual,12078
cafe,1512326931,35.4897299,-120.6715482,Bru Coffeehouse,12079
shopping,1512346280,19.44107885,-99.10913587,cadworld,12081
default,1512369736,40.35801534,-3.5214293,Exagrama Trasmedia S.L.,12082
default,1512384101,50.90036019,5.356312394,MC LAW bvba (law firm),12085
attraction,1512373472,48.1777052,11.59133255,Planworx GmbH,12083
shopping,1512384265,37.22404519,-3.638743758,JaimaAlkauzar.es,12086
shopping,1512391049,39.15542688,20.99763572,Uniphone Hellas EE,12087
default,1512398053,-33.87453993,151.2166625,PB Web Development,12089
default,1512415398,45.62638878,13.80170345,Siti web e Foto video 360,12090
shopping,1512417203,46.18361887,6.099171638,Chipandlove.ch,12091
shopping,1512417332,46.18383429,6.099863648,Cavisynth.com,12092
shopping,1512417982,43.05306519,-70.77006876,Lens Doctors,12093
shopping,1512420187,47.13366229,8.464826345,Cape Wine Reppel,12094
default,1512421303,-19.92166231,-43.95297825,Flexcar,12095
shopping,1512421311,29.56284236,-95.28478324,A-Z Ideas Company,12096
default,1512423560,40.43081164,-111.8433201,Passive Income LLC,12098
shopping,1512424085,40.57901607,-111.8312985,Mike Nelson Furniture,12099
food,1512438636,-21.75353662,-43.3538977,Aulas Particulares de Gastronomia,12100
default,1512446570,-12.73520985,-60.12041688,Claiver UÃ_nter,12101
transport,1512458625,61.47057938,23.68147016,Tampereen moottoripyÃ¶rÃ_vuokraamo,12102
shopping,1512464368,48.79919626,9.538316131,Blumen MÃ_chtlen,12103
default,1512391121,37.7918374,126.697619,ëª_ì_°ì¡°ì…‰í‚´ ì_œë ‰ì…˜ ê°_ëŸ¬ë_¬,12088
shopping,1512475882,-31.45257701,152.8896314,DucaBike Australia,12104
food,1512498957,43.41883855,-5.933448672,Restaurante Casa Edelmiro,12105
default,1512506569,-33.03953605,-71.59101248,Honey Bit,12108
nightlife,1512510892,35.68436347,139.6987313,BAR FLAT,12109
attraction,1512533320,-34.98423399,117.3528296,Aiyana Retreat,12110
default,1512502808,41.93914256,12.46895134,Beatrice Barberis filmmaker photographer,12107
shopping,1512539562,56.46669877,84.98286903,3dcorp.ru _“__ ___µ__Ñ‚Ñ€ 3D Ñ‚_µÑ…_____»_____¸__,12111
default,1512539923,32.80037001,-96.8107295,Cozy Oil Change,12112
Educational Business,1512500479,-29.77609298,-51.01701021,The Fools,12106
shopping,1512718238,35.73089796,139.7089934,Bic CAMERA Ikebukuro West Store,12193
default,1512544062,52.07983239,4.317830801,Tuxion software & trainingen,12113
shopping,1512556876,49.83303124,14.58960235,BarefootMÃ¡nie,12114
shopping,1512556977,49.83309007,14.58961308,Å Ã¡tkoMÃ¡nie,12115
shopping,1512560546,48.20130515,16.34916365,Juwelier Berghammer,12116
default,1512561616,48.1412844,16.26002848,Video-Broadcast,12117
